[2025-09-29 00:27:33,841] : common: INFO: yaml file 'config\config.yaml' loaded 
[2025-09-29 00:27:33,845] : common: INFO: created directory at: artifacts/prepare_base_model
[2025-09-29 00:29:08,763] : common: INFO: yaml file 'params.yaml' loaded 
[2025-09-29 00:29:08,769] : common: INFO: yaml file 'config\config.yaml' loaded 
[2025-09-29 00:29:08,771] : common: INFO: created directory at: artifacts/prepare_base_model
[2025-09-29 00:29:09,315] : saving_api: WARNING: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. 
[2025-09-29 00:31:47,747] : common: INFO: yaml file 'params.yaml' loaded 
[2025-09-29 00:31:47,756] : common: INFO: yaml file 'config\config.yaml' loaded 
[2025-09-29 00:31:47,758] : common: INFO: created directory at: artifacts/prepare_base_model
[2025-09-29 00:33:12,859] : common: INFO: yaml file 'params.yaml' loaded 
[2025-09-29 00:33:12,881] : common: INFO: yaml file 'config\config.yaml' loaded 
[2025-09-29 00:33:12,881] : common: INFO: created directory at: artifacts/prepare_base_model
[2025-09-29 00:33:13,676] : saving_api: WARNING: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. 
[2025-09-29 00:36:12,864] : common: INFO: yaml file 'params.yaml' loaded 
[2025-09-29 00:36:12,872] : common: INFO: yaml file 'config\config.yaml' loaded 
[2025-09-29 00:36:12,881] : common: INFO: created directory at: artifacts/prepare_base_model
[2025-09-29 00:36:13,731] : saving_api: WARNING: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. 
[2025-09-29 00:37:29,805] : common: INFO: yaml file 'params.yaml' loaded 
[2025-09-29 00:37:29,808] : common: INFO: yaml file 'config\config.yaml' loaded 
[2025-09-29 00:37:29,816] : common: INFO: created directory at: artifacts/prepare_base_model
[2025-09-29 00:37:30,427] : saving_api: WARNING: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. 
[2025-09-29 00:37:34,938] : saving_api: WARNING: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. 
[2025-09-29 00:40:19,318] : common: INFO: yaml file 'params.yaml' loaded 
[2025-09-29 00:40:19,329] : common: INFO: yaml file 'config\config.yaml' loaded 
[2025-09-29 00:40:19,329] : common: INFO: created directory at: artifacts/prepare_base_model
[2025-09-29 00:40:20,097] : saving_api: WARNING: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. 
[2025-09-29 00:40:25,012] : saving_api: WARNING: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. 
[2025-09-29 00:40:48,179] : common: INFO: yaml file 'params.yaml' loaded 
[2025-09-29 00:40:48,187] : common: INFO: yaml file 'config\config.yaml' loaded 
[2025-09-29 00:40:48,187] : common: INFO: created directory at: artifacts/prepare_base_model
[2025-09-29 00:40:48,802] : saving_api: WARNING: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. 
[2025-09-29 00:40:53,720] : saving_api: WARNING: You are saving your model as an HDF5 file via `model.save()` or `keras.saving.save_model(model)`. This file format is considered legacy. We recommend using instead the native Keras format, e.g. `model.save('my_model.keras')` or `keras.saving.save_model(model, 'my_model.keras')`. 
[2025-09-29 14:27:55,086] : common: INFO: yaml file 'config\config.yaml' loaded 
[2025-09-29 14:27:55,102] : common: INFO: yaml file 'params.yaml' loaded 
[2025-09-29 14:29:10,058] : common: INFO: yaml file 'config\config.yaml' loaded 
[2025-09-29 14:29:10,058] : common: INFO: yaml file 'params.yaml' loaded 
[2025-09-29 14:29:36,702] : common: INFO: yaml file 'config\config.yaml' loaded 
[2025-09-29 14:29:36,710] : common: INFO: yaml file 'params.yaml' loaded 
[2025-09-29 14:31:41,934] : common: INFO: yaml file 'config\config.yaml' loaded 
[2025-09-29 14:31:41,934] : common: INFO: yaml file 'params.yaml' loaded 
